 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,188539,45,59,1319,104407,570,0,29.31111111,112.6125341,4344,0,1769.610169,929.3130948,560764.6163,551.6100117,1830.475728,6665.317717,44329,0,188539,4284.977273,9917.489596,44375,49,165289,2849.810345,8309.680188,44415,0,0,0,0,0,1148,1896,238.6774089,312.9326028,0,4344,1006.914286,1113.679989,1240283.118,0,0,0,1,0,0,0,0,1,1016.596154,29.31111111,1769.610169,1148,0,0,0,0,0,0,45,1319,59,104407,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142469,48,59,1325,110185,570,0,27.60416667,109.1662288,4344,0,1867.542373,889.0918715,782696.5866,751.0405772,1344.04717,5070.290861,23279,0,142418,3030.170213,7396.589559,23559,0,119259,2056.189655,6171.028191,23978,1,0,0,0,0,1232,1896,336.9153991,414.1251781,0,4344,1032.5,1131.890574,1281176.271,0,0,0,1,0,0,0,0,1,1042.149533,27.60416667,1867.542373,1232,0,0,0,0,0,0,48,1325,59,110185,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,23598,26,30,156,56486,6,6,6.0,0.0,2896,0,1882.866667,774.3889575,2400288.16,2373.082465,429.0545455,2520.110465,18773,1,23598,943.92,3735.465566,18869,1,23529,811.3448276,3455.2422,18773,1,0,0,0,0,520,960,1101.788287,1271.294177,0,2896,993.8245614,1097.47335,1204447.754,1,0,0,0,0,0,0,0,1,1011.571429,6.0,1882.866667,520,0,0,0,0,0,0,26,156,30,56486,0,61,25,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142921,49,58,1325,104393,570,0,27.04081633,108.0950506,4344,0,1799.87931,947.2788744,739695.3562,748.6653466,1348.311321,5103.347085,23389,1,142889,2976.854167,7398.435677,23792,1,119565,2097.631579,6274.38321,24024,1,0,0,0,0,1264,1864,342.8467475,405.8185991,0,4344,978.8703704,1128.043108,1272481.254,0,0,0,1,0,0,0,0,1,988.0186916,27.04081633,1799.87931,1264,0,0,0,0,0,0,49,1325,58,104393,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142553,44,55,1319,105855,570,0,29.97727273,113.8247303,4344,0,1924.636364,962.5228302,751818.6218,694.4785448,1454.622449,5282.694366,23225,1,142553,3315.186047,7757.558576,24025,39,119493,2212.833333,6419.225574,23966,2,0,0,0,0,1116,1768,308.657131,385.8214138,0,4344,1071.74,1187.028721,1409037.184,0,0,0,1,0,0,0,0,1,1082.565657,29.97727273,1924.636364,1116,0,0,0,0,0,0,44,1319,55,105855,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142823,48,53,1319,104393,570,0,27.47916667,109.1949242,2896,0,1969.679245,896.6724334,740160.8985,707.1690134,1428.23,5268.242589,23281,0,142720,3036.595745,7462.277597,23598,48,119552,2299.076923,6558.600083,24006,2,0,0,0,0,1244,1704,336.0803232,371.0886902,0,2896,1036.392157,1170.881889,1370964.399,0,0,0,1,0,0,0,0,1,1046.653465,27.47916667,1969.679245,1244,0,0,0,0,0,0,48,1319,53,104393,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,143432,49,61,1331,110185,570,0,27.16326531,108.0671757,2896,0,1806.311475,816.6455278,777483.4068,766.9139383,1315.889908,5041.479272,23608,1,143432,2988.166667,7400.875855,23813,1,119789,1996.483333,6093.536104,23916,2,0,0,0,0,1252,1960,341.6252998,425.2886385,0,2896,1004.648649,1077.055537,1160048.63,0,0,0,1,0,0,0,0,1,1013.781818,27.16326531,1806.311475,1252,0,0,0,0,0,0,49,1331,61,110185,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,153205,69,116,1415,215903,570,0,20.50724638,91.41125931,4344,0,1861.232759,803.0679256,1418478.509,1207.532391,832.6358696,3787.226689,23492,0,153204,2253.0,6087.197333,23625,3,129713,1127.93913,4487.542275,24182,1,0,0,0,0,1724,3720,450.3769459,757.1554453,0,4344,1168.376344,1097.169167,1203780.182,0,0,0,1,0,0,0,0,1,1174.691892,20.50724638,1861.232759,1724,0,0,0,0,0,0,69,1415,116,215903,29200,61,45,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118987,22,27,1169,43577,570,0,53.13636364,159.4088172,2896,0,1613.962963,918.6545547,376057.8887,411.8096935,2478.895833,6984.071833,23695,2,118987,5666.047619,9947.123521,23840,49,95708,3681.076923,8368.694617,24085,2,0,0,0,0,712,872,184.8941481,226.9155454,0,2896,894.92,1038.301259,1078069.504,0,0,0,1,0,0,0,0,1,913.1836735,53.13636364,1613.962963,712,0,0,0,0,0,0,22,1169,27,43577,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,143445,48,59,1331,105855,570,0,27.72916667,109.1373797,2896,0,1794.152542,859.3611463,747227.1602,745.930496,1353.254717,5057.603266,23198,1,143371,3050.446809,7466.685828,23944,1,120247,2073.224138,6158.825426,23969,2,0,0,0,0,1220,1896,334.6230262,411.3074698,0,2896,992.462963,1089.335289,1186651.372,0,0,0,1,0,0,0,0,1,1001.738318,27.72916667,1794.152542,1220,0,0,0,0,0,0,48,1331,59,105855,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,24781,25,29,150,55024,6,6,6.0,0.0,4344,0,1897.37931,874.2515335,2226463.823,2179.088818,467.5660377,2600.032163,19016,-1,23753,989.7083333,3860.986836,19113,48,24670,881.0714286,3557.213276,19016,2,0,0,0,0,500,928,1008.837416,1170.251402,0,4344,1003.272727,1142.143752,1304492.35,1,0,0,0,0,0,0,0,1,1021.851852,6.0,1897.37931,500,0,0,0,0,0,0,25,150,29,55024,0,61,24,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142625,45,55,1319,108751,570,0,29.31111111,112.6125341,4344,0,1977.290909,1013.811668,771744.0841,701.1393514,1440.656566,5284.320834,23333,2,142625,3241.477273,7693.756032,23891,2,119378,2210.703704,6427.637988,24004,2,0,0,0,0,1148,1768,315.5127082,385.6266433,0,4344,1089.80198,1229.538418,1511764.72,0,0,0,1,0,0,0,0,1,1100.7,29.31111111,1977.290909,1148,0,0,0,0,0,0,45,1319,55,108751,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,144147,47,58,1313,110185,570,0,27.93617021,110.3290344,4344,0,1899.741379,942.9987732,773502.05,728.4230681,1386.028846,5190.639999,24295,1,144104,3132.695652,7608.545853,24380,1,119852,2102.666667,6255.848759,23906,2,0,0,0,0,1224,1864,326.05604,402.3670281,0,4344,1051.867925,1168.334224,1365004.859,0,0,0,1,0,0,0,0,1,1061.885714,27.93617021,1899.741379,1224,0,0,0,0,0,0,47,1313,58,110185,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,312417,24,31,1169,47921,570,0,48.70833333,153.057386,2896,0,1545.83871,903.4327164,157129.7337,176.046758,5785.5,19878.41579,125360,1,312417,13583.34783,39976.50546,191587,48,289051,9635.033333,29693.87482,149393,1,0,0,0,0,776,1000,76.8204035,99.22635452,0,2896,876.6071429,1010.193171,1020490.243,0,0,0,1,0,0,0,0,1,892.5454545,48.70833333,1545.83871,776,0,0,0,0,0,0,24,1169,31,47921,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,197560,44,56,1313,105841,570,0,29.84090909,113.8577127,4344,0,1890.017857,948.5411285,542387.1229,506.1753391,1995.555556,7123.994517,48994,1,197560,4594.418605,10434.86853,49052,48,174307,3169.218182,9226.024194,49079,1,0,0,0,0,1128,1800,222.7171492,283.4581899,0,4344,1060.930693,1168.076164,1364401.925,0,0,0,1,0,0,0,0,1,1071.54,29.84090909,1890.017857,1128,0,0,0,0,0,0,44,1313,56,105841,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,207397,48,55,1337,105841,570,0,27.85416667,109.1083766,4344,0,1924.381818,962.649286,516777.0026,496.6320631,2033.303922,7326.844461,52725,1,207397,4412.702128,10446.68649,52752,1,184241,3411.87037,10000.95063,52758,2,0,0,0,0,1208,1768,231.4401848,265.1918784,0,4344,1030.557692,1181.835004,1396733.977,0,0,0,1,0,0,0,0,1,1040.563107,27.85416667,1924.381818,1208,0,0,0,0,0,0,48,1337,55,105841,29200,61,32,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,144045,48,58,1325,107289,570,0,27.60416667,109.1662288,4344,0,1849.810345,926.8465581,754028.2551,735.8811483,1371.857143,5123.402956,23514,0,144026,3064.382979,7530.556699,24726,2,120900,2121.052632,6264.21511,24003,2,0,0,0,0,1232,1864,333.2291992,402.651949,0,4344,1015.084112,1140.06861,1299756.436,0,0,0,1,0,0,0,0,1,1024.660377,27.60416667,1849.810345,1232,0,0,0,0,0,0,48,1325,58,107289,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,201971,47,57,1325,100049,570,0,28.19148936,110.2697559,4344,0,1755.245614,892.0494117,501923.5435,514.9254101,1960.883495,7720.190113,59678,1,201971,4390.673913,11232.98406,59738,39,178753,3192.017857,9930.88894,59678,1,0,0,0,0,1200,1832,232.7066757,282.2187344,0,4344,965.4666667,1087.057417,1181693.828,0,0,0,1,0,0,0,0,1,974.75,28.19148936,1755.245614,1200,0,0,0,0,0,0,47,1325,57,100049,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,188080,43,56,1313,104407,570,0,30.53488372,115.1109917,4344,0,1864.410714,1017.715048,562101.2335,526.3717567,1919.183673,6947.385156,46253,1,188080,4478.095238,10200.33154,46299,47,164817,2996.672727,8678.990674,46339,1,0,0,0,0,1096,1800,228.6261165,297.7456402,0,4344,1057.2,1191.098619,1418715.919,0,0,0,1,0,0,0,0,1,1067.878788,30.53488372,1864.410714,1096,0,0,0,0,0,0,43,1313,56,104407,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142377,46,62,1325,105855,570,0,28.80434783,111.4072847,4344,0,1707.33871,846.172655,752790.1276,758.5494848,1330.626168,5048.982697,23198,0,142377,3163.933333,7552.916858,23792,0,119204,1954.163934,6058.842404,23865,4,0,0,0,0,1168,1992,323.0858917,435.4635931,0,4344,983.3027523,1052.39205,1107529.028,0,0,0,1,0,0,0,0,1,992.4074074,28.80434783,1707.33871,1168,0,0,0,0,0,0,46,1325,62,105855,29200,61,30,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,196656,44,58,1313,101511,570,0,29.84090909,113.8577127,4344,0,1750.189655,885.0278112,522862.2569,518.6721992,1947.089109,7362.870923,53182,0,196656,4573.395349,10870.99373,53207,0,173560,3044.912281,9272.282047,53184,1,0,0,0,0,1128,1864,223.7409487,294.9312505,0,4344,998.2912621,1085.819683,1179004.385,0,0,0,1,0,0,0,0,1,1008.078431,29.84090909,1750.189655,1128,0,0,0,0,0,0,44,1313,58,101511,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,141942,47,56,1319,104393,570,0,28.06382979,110.2994746,4344,0,1864.160714,898.8648958,744754.8999,725.6485043,1391.588235,5166.788118,23223,2,141790,3082.391304,7486.682373,23842,48,118886,2161.563636,6328.605255,23901,2,0,0,0,0,1212,1800,331.1211622,394.5273422,0,4344,1016.461538,1132.860859,1283373.727,0,0,0,1,0,0,0,0,1,1026.330097,28.06382979,1864.160714,1212,0,0,0,0,0,0,47,1319,56,104393,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142878,50,61,1331,110185,570,0,26.62,107.0277267,2896,0,1806.311475,816.6455278,780498.0473,776.8865746,1298.890909,4990.23686,23311,1,142878,2915.877551,7308.861969,23826,1,119587,1993.116667,6086.842108,23944,1,0,0,0,0,1284,1960,349.9489075,426.9376671,0,2896,995.6785714,1076.387253,1158609.517,0,0,0,1,0,0,0,0,1,1004.648649,26.62,1806.311475,1284,0,0,0,0,0,0,50,1331,61,110185,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,125846,30,53,1169,98601,570,0,38.96666667,137.7402561,4344,0,1860.396226,909.6266423,792794.3677,659.5362586,1534.707317,5406.861392,23659,1,125846,4339.517241,8678.145587,24085,19,100568,1934.0,6083.12872,24112,1,0,0,0,0,968,1704,238.3865995,421.1496591,0,4344,1187.738095,1143.646263,1307926.774,0,0,0,1,0,0,0,0,1,1202.048193,38.96666667,1860.396226,968,0,0,0,0,0,0,30,1169,53,98601,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,119881,20,26,1169,46473,570,0,58.45,166.6106318,4344,0,1787.423077,1172.472266,397410.7657,383.7138496,2664.022222,7118.845816,23100,1,119881,6309.526316,10350.24573,24877,1,96814,3872.56,8415.23284,23854,16,0,0,0,0,648,840,166.8321085,216.8817411,0,4344,1013.659574,1231.269887,1516025.534,0,0,0,1,0,0,0,0,1,1035.695652,58.45,1787.423077,648,0,0,0,0,0,0,20,1169,26,46473,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,23547,25,28,150,56486,6,6,6.0,0.0,4344,0,2017.357143,910.3126127,2405232.089,2250.817514,452.8269231,2595.448019,18802,0,23547,981.125,3806.467486,18848,2,23396,866.5185185,3594.791835,18849,1,0,0,0,0,500,896,1061.706374,1189.111139,0,4344,1048.925926,1204.662121,1451210.825,1,0,0,0,0,0,0,0,1,1068.716981,6.0,2017.357143,500,0,0,0,0,0,0,25,150,28,56486,0,61,24,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142554,47,57,1313,104393,570,0,27.93617021,110.3290344,2896,0,1831.45614,839.483346,741515.4959,729.5481011,1384.019417,5173.533889,23364,1,142554,3099.0,7529.948614,23777,48,119512,2134.142857,6319.071173,23820,1,0,0,0,0,1224,1832,329.6996226,399.8484785,0,2896,1006.72381,1095.603438,1200346.894,0,0,0,1,0,0,0,0,1,1016.403846,27.93617021,1831.45614,1224,0,0,0,0,0,0,47,1313,57,104393,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,24707,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,470838.224,323.7948759,3529.571429,8900.108161,23705,3,778,389.0,545.8864351,775,3,24652,6163.0,11699.6378,23705,3,0,0,0,0,72,112,121.4230785,202.3717975,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8415090,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.852019408,0.475336568,2805030.0,4857868.179,8414413,236,8415090,2805030.0,4857868.179,8414413,236,0,0.0,0.0,0,0,0,0,0,0,80,0,0.475336568,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,677.0,0.0,677,677,8414413.0,0.0,8414413,8414413,DDoS
80,15548,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,748199.1253,578.8525855,1943.5,5014.349011,14332,4,1069,534.5,686.6006845,1020,49,15416,3083.2,6302.984309,14332,4,0,0,0,0,72,132,192.9508618,385.9017237,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8411825,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.853126402,0.475521067,2803941.667,4855814.255,8410953,347,8411825,2803941.667,4855814.255,8410953,347,0,0.0,0.0,0,0,0,0,0,0,80,0,0.475521067,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,872.0,0.0,872,872,8410953.0,0.0,8410953,8410953,DDoS
80,9613,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,1210132.113,936.2321856,1201.625,2939.405282,8443,3,1016,508.0,650.5382387,968,48,9494,1898.8,3682.11036,8443,3,0,0,0,0,72,132,312.0773952,624.1547904,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8403319,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.856014391,0.476002399,2801106.333,4850911.974,8402457,339,8403319,2801106.333,4850911.974,8402457,339,0,0.0,0.0,0,0,0,0,0,0,80,0,0.476002399,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,862.0,0.0,862,862,8402457.0,0.0,8402457,8402457,DDoS
80,4184,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,2780353.728,2151.051625,523.0,1043.571204,3003,3,1003,501.5,704.9854608,1000,3,4060,812.0,1288.414141,3003,3,0,0,0,0,72,132,717.0172084,1434.034417,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8399787,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.857215308,0.476202551,2799929.0,4849007.007,8399080,257,8399787,2799929.0,4849007.007,8399080,257,0,0.0,0.0,0,0,0,0,0,0,80,0,0.476202551,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,707.0,0.0,707,707,8399080.0,0.0,8399080,8399080,DDoS
80,668769,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,17394.64598,13.45756158,83596.125,235993.9955,667651,3,966,483.0,668.923015,956,10,668699,133739.8,298465.7259,667651,3,0,0,0,0,72,132,4.48585386,8.97170772,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,7731256,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.880352688,0.646725448,1932814.0,3865002.0,7730317,250,7731256,1932814.0,3865002.0,7730317,250,0,0.0,0.0,0,0,0,0,0,0,100,0,0.646725448,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,939.0,0.0,939,939,7730317.0,0.0,7730317,7730317,DDoS
80,659835,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,17630.16512,13.63977358,82479.375,232794.5387,658616,1,1041,520.5,734.6839457,1040,1,659681,131936.2,294423.2616,658616,3,0,0,0,0,72,132,4.546591193,9.093182387,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,7731078,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.104353623,0.517392271,2577026.0,4462932.881,7730377,290,7731078,2577026.0,4462932.881,7730377,290,0,0.0,0.0,0,0,0,0,0,0,80,0,0.517392271,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,701.0,0.0,701,701,7730377.0,0.0,7730377,7730377,DDoS
80,1655971,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7024.881474,5.434877785,206996.375,585001.0754,1654800,3,1041,520.5,668.2159082,993,48,1655835,331167.0,739933.4551,1654800,3,0,0,0,0,72,132,1.811625928,3.623251856,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6731582,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.565283762,0.59421396,2243860.667,3885880.524,6730889,303,6731582,2243860.667,3885880.524,6730889,303,0,0.0,0.0,0,0,0,0,0,0,80,0,0.59421396,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,693.0,0.0,693,693,6730889.0,0.0,6730889,6730889,DDoS
80,1271982,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9145.56967,7.075571824,158997.75,449277.6698,1270903,1,938,469.0,661.8519472,937,1,1271941,254388.2,568249.1969,1270903,4,0,0,0,0,72,132,2.358523941,4.717047883,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6448146,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.722000091,0.620333349,2149382.0,3722273.316,6447493,204,6448146,2149382.0,3722273.316,6447493,204,0,0.0,0.0,0,0,0,0,0,0,80,0,0.620333349,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,653.0,0.0,653,653,6447493.0,0.0,6447493,6447493,DDoS
80,1282555,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,9070.176328,7.017242925,160319.375,453092.9174,1281667,4,755,377.5,528.2087655,751,4,1282472,256494.4,573088.9887,1281667,4,0,0,0,0,72,132,2.339080975,4.67816195,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6438204,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.659684595,0.776614099,1609551.0,3218314.002,6437022,248,6438204,1609551.0,3218314.002,6437022,248,0,0.0,0.0,0,0,0,0,0,0,100,0,0.776614099,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1182.0,0.0,1182,1182,6437022.0,0.0,6437022,6437022,DDoS
80,306849,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,37911.155,29.33038726,38356.125,108040.1666,305741,1,948,474.0,668.923015,947,1,306738,61347.6,136620.632,305741,3,0,0,0,0,72,132,9.776795753,19.55359151,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6412382,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.742758931,0.623793155,2137460.667,3701581.658,6411679,317,6412382,2137460.667,3701581.658,6411679,317,0,0.0,0.0,0,0,0,0,0,0,80,0,0.623793155,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,703.0,0.0,703,703,6411679.0,0.0,6411679,6411679,DDoS
80,35992,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,323210.7135,250.0555679,4499.0,12035.36606,34267,16,1402,701.0,905.0966799,1341,61,35915,7183.0,15151.1274,34267,16,0,0,0,0,72,132,83.35185597,166.7037119,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6400548,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.749678934,0.624946489,2133516.0,3694627.186,6399704,356,6400548,2133516.0,3694627.186,6399704,356,0,0.0,0.0,0,0,0,0,0,0,80,0,0.624946489,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,844.0,0.0,844,844,6399704.0,0.0,6399704,6399704,DDoS
80,28338,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,410508.8574,317.5947491,3542.25,9591.005828,27267,3,943,471.5,662.559054,940,3,28289,5657.8,12086.69027,27267,3,0,0,0,0,72,132,105.8649164,211.7298327,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6396903,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.751815527,0.625302588,2132301.0,3692657.844,6396215,272,6396903,2132301.0,3692657.844,6396215,272,0,0.0,0.0,0,0,0,0,0,0,80,0,0.625302588,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,688.0,0.0,688,688,6396215.0,0.0,6396215,6396215,DDoS
